Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2wCgOxYof67qXam24a3pHz,"Holiday Rap - Version 1986","Holiday Rap: Best of Collector Mc Miker & DJ Sven (Original Version)","MC Miker & DJ Sven",2012,266274,51,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Musiques & Solutions",0.882,0.816,2,-6.967,1,0.0762,0.0388,0,0.0841,0.888,115.993,4
1bZr5vH0cfmKu5ODpD0DEO,"Weekend","Reality Fills Fantasy","Earth & Fire",1979-09-08,214906,48,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dutch prog,nederpop","Red Bullet",0.866,0.572,9,-11.164,0,0.0374,0.366,0.00036,0.13,0.559,121.751,4
0ydk0oiUuGNyeUFeWlkjUS,"Love Is You - Radio Version","Plan A!","Thomas Godoj",2008-07-04,222533,26,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Columbia",0.473,0.728,10,-5.128,1,0.0312,0.025,0.000189,0.194,0.365,139.053,4
1rvr5N1PGjoE7rsJZCdomp,"Strandbikini","So wie damals - Rock 'n' Roll aus Deutschland, Vol.3","Club Honululu Itsy Bitsy Teenie Weenie Honolulu",2013-02-14,130506,19,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Documents",0.609,0.688,8,-5.733,1,0.242,0.801,0,0.0528,0.96,135.304,4
6JvodgYcsthsORxPsEYUoe,"People Everyday","3 Years, 5 Months And 2 Days In The Life Of...","Arrested Development",1992-03-24,206893,40,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"atl hip hop,conscious hip hop,hip hop,old school atlanta hip hop","Capitol Records",0.839,0.508,1,-12.359,1,0.219,0.0126,0.0000306,0.0928,0.874,80.014,4
22vgEDb5hykfaTwLuskFGD,"Sucker","Happiness Begins","Jonas Brothers",2019-06-07,181026,76,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"boy band,pop","Jonas Brothers Recording",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4
6tS3XVuOyu10897O3ae7bi,"California Gurls","Teenage Dream: The Complete Confection","Katy Perry,Snoop Dogg",2012-03-12,234653,72,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"pop,g funk,gangster rap,hip hop,pop rap,rap,west coast rap","Capitol Records",0.791,0.755,0,-3.729,1,0.0568,0.00452,0,0.163,0.426,125.014,4
42nSaPdT6g3ZIMHmKLlP2p,"Let's Get Loud","On The 6","Jennifer Lopez",1999-06-01,239400,66,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop,urban contemporary","Work",0.82,0.937,5,-4.81,0,0.0549,0.135,0.000122,0.35,0.906,130.992,4
7ef4DlsgrMEH11cDZd32M6,"One Kiss (with Dua Lipa)","One Kiss (with Dua Lipa)","Calvin Harris,Dua Lipa",2018-04-06,214846,78,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,uk pop","Sony Music UK",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
6x4tKaOzfNJpEJHySoiJcs,"Mambo No. 5 (a Little Bit of...)","A Little Bit of Mambo","Lou Bega",1999-07-19,220293,75,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"latin pop","Sony Music/Vorsicht Musik",0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4
4qGfJb2KByjvzrwo8HNibg,"The Girl From Ipanema - Single Version","Getz/Gilberto (Expanded Edition)","Stan Getz,João Gilberto,Astrud Gilberto,Antônio Carlos Jobim",1964-03-01,167533,60,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz,brazilian jazz,jazz guitar,samba,violao,lounge,brazilian classical,latin classical,mpb","Verve Reissues",0.696,0.17,5,-16.603,0,0.0385,0.944,0.00174,0.106,0.52,130.966,4
0YMFcrMtBowDdD5bPz0cgy,"Talkin' Bout a Revolution","Tracy Chapman","Tracy Chapman",1988-04-05,161600,68,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"folk,lilith,singer-songwriter,women's music","Elektra Records",0.561,0.732,7,-6.178,1,0.0281,0.329,0.000228,0.0755,0.671,118.975,4
19iYbGg080uoVvudEvrN43,"Sonic Empire - Short Mix","Sonic Empire","Members Of Mayday",1997-03-24,239462,33,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"bubble trance,rave","Low Spirit Recordings",0.67,0.765,4,-15.567,1,0.0482,0.0143,0.872,0.104,0.497,141.049,4
3ShEGKdskF0ke7iW2u9gjD,"Senza Una Donna","Blue's","Zucchero",1987-06-15,267333,61,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"italian adult pop,italian pop rock","Universal Music Italia srL.",0.604,0.344,11,-14.944,0,0.0299,0.313,0.000043,0.0815,0.488,156.898,4
6l6vgKIgXLnqgSMqf4nGNc,"Don't Stop","Greatest Hits","Fleetwood Mac",1988-11-21,190773,54,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"album rock,classic rock,rock,soft rock,yacht rock","Warner Records",0.602,0.851,9,-6.613,1,0.0359,0.0615,0.00000129,0.0564,0.87,119.057,4
5fRvePkRGdpn2nKacG7I6d,"Coco Jamboo","We See The Same Sun","Mr. President",1996-05-17,218733,72,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"eurodance,europop,german techno","First Class Dancefloor Music",0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,4
1AjQE5MtP5jHQMyDepbvLI,"Never Leave You (Uh Oooh, Uh Oooh)","Almost Famous","Lumidee",2003-01-01,184906,60,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"hip pop","Universal Records",0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,4
6JUhYg1RCDoEkBDoX9eDQL,"Ö La Palöma - Radio Edit","Ö La Palöma","Ö La Palöma Boys",1999-05-31,221466,26,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Rare",0.747,0.96,7,-7.013,1,0.0485,0.0233,0.00688,0.107,0.933,130.961,4
5Q5mE6WAW410uleWj0Qjz7,"Jetzt oder nie","Sieben Leben für dich","Maite Kelly",2016-10-14,206106,50,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"classic schlager,schlager","Electrola",0.715,0.83,6,-5.63,1,0.0421,0.201,0.00000217,0.064,0.628,126.088,4
3b2lYcUl4Scnm4CnltLMvY,"I.O.I.O. - Radio Edit","I.O.I.O.","B 3",2002-01-01,183000,36,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Fortunator Musik",0.756,0.767,9,-5.364,0,0.0383,0.14,0,0.14,0.952,136.11,4
5pMmWfuL0FTGshYt7HVJ8P,"SOS","ABBA Gold","ABBA",2008-01-01,201360,62,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"europop,swedish pop","Polar Music International AB",0.393,0.719,5,-4.773,1,0.0279,0.0629,0.00432,0.219,0.497,124.353,4
6d63QA85w4FXhlXYtz7nco,"Balada","Caribe 2012: Ai Se o Verão Te Pega!","Gusttavo Lima",2012-06-22,201720,1,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"agronejo,arrocha,sertanejo,sertanejo universitario","VIDISCO",0.669,0.954,11,-4.211,0,0.0631,0.155,0,0.951,0.844,127.946,4
5oV1YjM2rtyZ55txHHsFUu,"The Shoop Shoop Song (It's In His Kiss)","Love Hurts","Cher",1991-06-11,170000,65,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop","Geffen",0.678,0.61,0,-10.509,1,0.0306,0.467,0,0.397,0.919,117.04,4
113v1MA9MTShy98uCz37nO,"Umbrella - Radio Edit","Umbrella","Rihanna,JAY-Z",2007-03-29,257053,53,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"barbadian pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,pop rap,rap","Def Jam Recordings",0.596,0.823,1,-4.586,1,0.134,0.0115,0,0.0658,0.619,174.056,4
4YopUHLBgDj3l17HYm2OoX,"Samba de Janeiro - Radio Edit","Samba de Janeiro","Bellini",1997-01-01,168447,38,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Soundness Records",0.624,0.976,2,-3.775,1,0.0601,0.0103,0.00445,0.314,0.939,132.927,4
52FlwUMMDnTK8TGkCag9Jd,"Stop! In The Name Of Love","More Hits By The Supremes","The Supremes",1965-07-23,172906,60,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"adult standards,classic girl group,classic soul,disco,motown,soul","Motown",0.612,0.444,0,-12.752,1,0.0293,0.531,0,0.126,0.503,114.961,4
2d8D7uk3tbAThjRkdfrx9c,"Voyage voyage","François","Desireless",2001-01-02,266600,70,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"french synthpop,italo disco","Choice of Music",0.606,0.913,8,-6.039,0,0.0351,0.246,0.00696,0.34,0.838,123.58,4
6UEfyhyfhYQsyipxOd95Ie,"The Ketchup Song (Aserejé) - Spanglish Version","Hijas del Tomate","Las Ketchup",2002,213973,65,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"flamenco electronica","Sony Music Publishing Spain",0.607,0.923,1,-6.777,1,0.0948,0.0193,0.0000011,0.0924,0.868,184.819,4
3iB7lzsBC7PdJLU9k2nttT,"Vamos a la Playa - 1983","Best of Righeira (Le meilleur des annees 80)","Righeira",2012,217327,47,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"italo disco","La Bionda Music",0.944,0.73,9,-9.527,0,0.0457,0.162,0.000699,0.114,0.864,128.967,4
6mhw2fEPH4fMF0wolNm96e,"Macarena","Hits Of The 90s","Los Del Rio",2002-05-20,222626,62,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"tropical","RCA Camden",0.739,0.888,8,-7.16,0,0.0576,0.199,0,0.0704,0.955,103.186,4
2JKRZGp4LwT9GGbcXtx2sw,"Summer Wine","Nancy & Lee","Nancy Sinatra,Lee Hazlewood",2022-05-20,224278,53,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"lounge,sunshine pop,baroque pop,classic oklahoma country,singer-songwriter","Boots Enterprises",0.468,0.546,9,-10.647,0,0.0341,0.486,0.0000363,0.0923,0.564,140.296,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Honky Chateau","Elton John",1972-05-19,281613,79,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"glam rock,mellow gold,piano rock,rock","EMI",0.601,0.532,10,-9.119,1,0.0286,0.433,0.00000595,0.0925,0.342,136.576,4
11C4y2Yz1XbHmaQwO06s9f,"Dance The Night","Barbie The Album","Dua Lipa",2023-07-21,176579,68,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop,uk pop","Atlantic Records",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4
4i2DmyVwf29lEdmLGNTyGM,"One Night Stand","Berlin lebt","Capital Bra",2018-07-06,162334,53,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german hip hop","Bra Musik",0.645,0.636,5,-6.128,0,0.437,0.397,0.00000149,0.0818,0.897,101.933,4
4vju55Ag7apDL2CfotuE7Q,"Sunny","Sunny","Bobby Hebb",1966-01-01,165066,67,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"northern soul","Hip-O Select",0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.385,4
2vlXmglKhzSlV5XJgPzjnx,"Ti Amo","Ti Amo","Pietro Lombardi",2021-06-18,173133,32,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german pop","Polydor",0.755,0.688,11,-5.823,1,0.0837,0.0243,0.00000121,0.323,0.728,92.972,4
0jvN7eQJJt4nxQzgQfZ1SP,"Spirit In The Sky - Deluxe Edition","Spirit In The Sky (Deluxe Edition)","Norman Greenbaum",1969-01-01,242893,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"classic rock","Craft Recordings",0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,4
6nE5RgNaFN5E5bpXeH2z9M,"Stadt","Darum leben wir","Cassandra Steen,Adel Tawil",2009-01-01,185053,58,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german pop","Urban",0.693,0.78,4,-5.542,0,0.0989,0.182,0,0.101,0.762,96.036,4
2i7LYnvqSFfmimscnZqVLn,"Lila Wolken","Lila Wolken - EP","Marteria,Miss Platnum,Yasha",2012-09-11,228053,61,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german hip hop,german pop","GreenBerlin",0.543,0.676,1,-6.433,1,0.053,0.185,0,0.301,0.167,143.885,4
6OuRbvP4PgbuzBIapVzmFJ,"Sailing","Atlantic Crossing","Rod Stewart",1975,277960,66,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"mellow gold,soft rock","Rhino/Warner Records",0.43,0.375,11,-9.949,1,0.0289,0.374,0.376,0.316,0.189,128.791,4
7kTHUVnGMMOHW1CLdgvzui,"Am Tag als Conny Kramer starb","Die großen Erfolge","Juliane Werding",1996-03-04,205706,45,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"classic schlager,german country,schlager","Ariola Express",0.604,0.534,8,-7.065,1,0.0351,0.525,0,0.128,0.203,127.033,4
5r6X3m7zrVHmU2lSp3DXmP,"Mi Gente","Mi Gente","J Balvin,Willy William",2017-07-03,187266,56,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,pop dance","Columbia/B1 Recordings",0.554,0.688,11,-4.863,0,0.0838,0.0184,0.0000131,0.12,0.283,104.78,4
5bGG1abhVIUm6EAa36ipRX,"One Day / Reckoning Song (Wankelmut Remix) [Radio Edit]","One Day / Reckoning Song (Wankelmut Remix)","Asaf Avidan,The Mojos,Wankelmut",2012-10-08,215186,57,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"israeli pop,israeli rock,deep euro house","Sony Music Catalog",0.825,0.668,3,-6.329,0,0.0579,0.223,0.0000647,0.167,0.534,118.989,4
3x0wa95iAU1ZMmf3yAQkjZ,"I Feel Love","On The Radio: Greatest Hits Volumes I & II","Donna Summer",1979-10-15,201734,40,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"disco,hi-nrg,new wave pop,soft rock","Mercury Records",0.643,0.636,7,-16.089,0,0.0525,0.0121,0.742,0.111,0.958,126.452,4
6YUTL4dYpB9xZO5qExPf05,"Summer","Motion","Calvin Harris",2014-10-31,222533,81,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance","Columbia",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
6fFshpRdAV1MHSpzXP3Yyk,"Du","Für das Mädchen, das ich liebe","Peter Maffay",1970-06-07,298093,50,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"classic schlager,german rock,schlager","Ariola - Maffay",0.493,0.453,11,-11.99,1,0.0265,0.15,0.00435,0.427,0.461,94.021,3
1IWzfq3sLedGQ3fb2hAMBA,"Rhythm Is A Dancer","The Madman's Return","SNAP!",1992-01-01,332229,4,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"diva house,eurodance,german techno,hip house","BMG Rights Management GmbH",0.757,0.651,9,-14.916,0,0.0333,0.214,0.261,0.0902,0.861,124.368,4
6FRw4Ed7mA8b1bVbWVL3yI,"Dubi Dam Dam - Radio Edit","Banaroo's World","Banaroo",2005-06-20,217240,37,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"bubblegum dance","Na klar!",0.742,0.99,0,-5.131,1,0.0412,0.0154,0,0.0853,0.847,140.005,4
0qemIQjSxcKyf42VPfZnfa,"Night Fever - From Saturday Night Fever Soundtrack","How Can You Mend A Broken Heart","Bee Gees",2020-12-11,212800,61,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"disco,mellow gold,soft rock","UME - Global Clearing House",0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4
0utLWSIbolqT7KyppMuxKY,"Yeah! (feat. Lil Jon & Ludacris)","New Year's Eve - NYE 2018/2019","USHER,Lil Jon,Ludacris",2018-12-07,250373,38,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary,crunk,dirty south rap,old school atlanta hip hop,pop rap,southern hip hop,trap,hip hop","Legacy Recordings",0.893,0.787,2,-4.732,1,0.127,0.0196,0,0.0418,0.577,105.019,4
1kMOJBmpfWD9fir6st9uqS,"Without You","Music Box","Mariah Carey",1993-08-31,213666,4,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop,urban contemporary","Columbia",0.576,0.526,6,-8.524,1,0.0326,0.323,0.00000172,0.0548,0.147,122.06,4
50jCUPNEHtmLfK6PQzcnOH,"Un'Estate Italiana (Notti Magiche) - Stadio Version","Un'Estate Italiana (Notti Magiche)","Gianna Nannini,Edoardo Bennato",1987-01-01,268666,41,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"classic italian pop,italian adult pop,italian pop,canzone d'autore","Sugarmusic",0.51,0.751,7,-4.707,1,0.0464,0.184,0,0.376,0.425,117.89,4
4Zfq7r0v4FKeoxwhyLYSyb,"Evacuate the Dancefloor","Back On the Dancefloor","Cascada",2012-04-27,205884,49,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"eurodance,europop,german techno,melbourne bounce international","Zoo Digital",0.76,0.696,0,-5.811,1,0.0491,0.0195,0,0.278,0.903,127.029,4
0GX5oOKtU0nnx5OkhenW2i,"Closer","Year Of The Gentleman","Ne-Yo",2008-01-01,234360,68,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop,r&b,urban contemporary","Def Soul",0.709,0.745,4,-6.436,0,0.074,0.0226,0.0000529,0.154,0.569,126.028,4
1m3YR95r3ZuLtu66T8l4Ab,"Boom Boom Boom - Don't Break My Balls Mix","1 Polish 2 Biscuits & a Fish Sandwich","The Outhere Brothers",1994-01-01,253200,48,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"eurodance,hip house","UNIDISC MUSIC INC.",0.755,0.804,7,-8.931,1,0.188,0.0056,0.0000973,0.173,0.647,129.916,4
7aUCLXZ4D4UD5sCgIgxqjl,"The Cup of Life (La Copa De La Vida) [The Official Song of the World Cup, France '98][English]","The Greatest Hits","Ricky Martin",2015-10-19,271693,39,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"latin pop,mexican pop,puerto rican pop","Sony Music Entertainment",0.616,0.967,5,-3.646,0,0.147,0.0721,0,0.813,0.359,120.109,4
0EbWhshcHu8Y0NkdgABv3d,"Let's Get Back To Bed - Boy!","Green Eyed Soul","Sarah Connor,TQ",2001-01-01,238133,43,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german pop","X-cell Records",0.75,0.683,9,-3.259,0,0.0549,0.0955,0,0.0511,0.767,90.022,4
1KU5EHSz04JhGg3rReGJ0N,"Black Velvet","Alannah Myles","Alannah Myles",1989-03-14,287440,71,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"classic canadian rock","Atlantic Records",0.75,0.366,8,-10.07,1,0.0321,0.271,0.0000957,0.106,0.477,91.138,4
7aJgh6LCvhXJfD7PHjhG70,"Waterfall","Waterfall","Michael Schulte,R3HAB",2023-03-24,137999,59,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german pop,talentschau,dutch house,edm,electro house,pop dance,progressive electro house,slap house","Polydor",0.774,0.693,5,-4.221,1,0.0372,0.191,0,0.0843,0.591,125.91,4
0oxOXYVVZ7vDknU6kagLwO,"Bailando","Stars","Loona",2020-10-11,213544,52,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"bubblegum dance","Loonalicious",0.659,0.903,6,-4.821,0,0.0536,0.00371,0.000433,0.929,0.71,132.975,4
0nQLxiNGbbUoSGrxksETLm,"The Power","World Power","SNAP!",1990-01-01,228993,12,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"diva house,eurodance,german techno,hip house","BMG Rights Management GmbH",0.74,0.88,0,-7.693,1,0.0624,0.0434,0.00803,0.341,0.707,108.899,4
2NBQmPrOEEjA8VbeWOQGxO,"Drop It Like It's Hot","R&G (Rhythm & Gangsta): The Masterpiece","Snoop Dogg,Pharrell Williams",2004-01-01,266066,77,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,dance pop,pop","Geffen",0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,4
3s3DWOPtKQSgJVDRKu85Tt,"Love Generation - Radio Edit","La Saga Des Hits","Bob Sinclar,Gary Pine",2005-01-01,207613,48,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"disco house,filter house","Universal Music Division Mercury Records",0.715,0.812,1,-5.758,1,0.062,0.175,0.000134,0.044,0.554,128.04,4
6bK9BH9Ts8Gj5JFvnQkzak,"Get Busy","Dutty Rock (20th Anniversary)","Sean Paul",2022-11-11,211666,76,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,dancehall,pop,pop rap","VP Records",0.741,0.824,10,-4.143,0,0.0352,0.614,0,0.158,0.725,100.216,4
2KOt2JrCB720UxIbyzweQo,"Barbara Ann","Spirit Of America","The Beach Boys",1975-04-14,133893,58,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"baroque pop,classic rock,folk rock,mellow gold,psychedelic rock,rock,singer-songwriter,sunshine pop","Capitol Records",0.581,0.669,6,-3.659,1,0.0385,0.19,0,0.243,0.926,78.073,4
4iVnfuAmwJNAGsiHz8Po6Y,"Femme Like U","La Good Life","K.Maro",2004-07-09,248640,64,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"chanson humoristique","K-Pone Inc",0.751,0.746,3,-4.777,0,0.0413,0.0461,0.227,0.111,0.734,117.01,4
5mmuzYKRWwpgsUNxhMg2ZW,"Akropolis Adieu","Die Welt ist schön, Milord","Mireille Mathieu",1976,207373,33,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Ariola Express",0.486,0.425,0,-10.467,1,0.0287,0.627,0.000107,0.238,0.735,148.531,4
6vcNJUWtUPB0hKC6VbZriY,"San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version","San Francisco","Scott McKenzie",1967-07-16,178506,62,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"","Epic",0.525,0.52,7,-11.725,1,0.0271,0.538,0.00569,0.111,0.523,112.554,4
6Gz7e7gqh7ytnzZzgSA9AR,"I Believe","I Believe (feat. Aka 7even)","KAMRAD",2022-11-17,147007,20,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german indie folk","Epic Local",0.711,0.681,10,-7.459,1,0.0263,0.124,0,0.262,0.775,118.021,4
2F2p7b5Xq20mRyEeWYaeUF,"Substitution (feat. Julian Perretta)","Substitution (feat. Julian Perretta)","Purple Disco Machine,Kungs,Julian Perretta",2023-03-30,181477,67,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"deep house,house,edm,pop dance,uk dance,uk pop","Columbia Local",0.69,0.89,0,-4.866,0,0.0507,0.00903,0.0000161,0.188,0.713,124.018,4
1rIKgCH4H52lrvDcz50hS8,"Lush Life","So Good","Zara Larsson",2017-03-17,201122,80,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"pop,scandipop,swedish electropop,swedish pop","Epic/Record Company TEN",0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
2Xnv3GntqbBH1juvUYSpHG,"So Am I","Heaven & Hell","Ava Max",2020-09-18,183026,67,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"pop","Atlantic Records",0.681,0.657,6,-4.671,1,0.0432,0.0748,0,0.353,0.628,130.089,4
5BSclXJTa9B0iURhUjZo50,"La Tortura (feat. Alejandro Sanz)","Fijación Oral, Vol. 1","Shakira,Alejandro Sanz",2005-06-03,212893,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"colombian pop,dance pop,latin pop,pop,cantautor,latin arena pop,mexican pop","Epic",0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,4
0O45fw2L5vsWpdsOdXwNAR,"SexyBack (feat. Timbaland)","FutureSex/LoveSounds","Justin Timberlake,Timbaland",2006-09-12,242733,80,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop,pop rap","Jive",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,4
2kgqupahrJpYB4r1poTXEY,"Axel F","Harold F","Harold Faltermeyer",1988-01-01,180866,57,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"german soundtrack,synthesizer,synthpop","Geffen",0.799,0.491,1,-17.105,1,0.0891,0.016,0.843,0.094,0.57,117.285,4
0GONea6G2XdnHWjNZd6zt3,"Summer Of '69","Reckless (30th Anniversary / Deluxe Edition)","Bryan Adams",1984-11-05,216053,80,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock","A&M",0.509,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.13,4
6Tio0ZoDeSQnI7EBAqWer2,"Cover Me In Sunshine","Cover Me In Sunshine","P!nk,Willow Sage Hart",2021-02-12,141050,67,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,pop,show tunes","RCA Records Label",0.476,0.594,5,-6.879,1,0.135,0.0599,0,0.0785,0.314,159.702,4
3hpUL1gDZWiz8k4DtYhZsS,"Hot In Herre","Nellyville","Nelly",2002-06-25,228333,47,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:16:33Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary","Motown",0.964,0.727,2,-4.441,1,0.122,0.204,0,0.0638,0.913,107.067,4
