Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
71yCMlsD6qbD7NmNUEoVNR,"Ca plane pour moi","Plastic Bertrand","Plastic Bertrand",1998-02-06,182133,1,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic belgian pop","AMC",0.422,0.943,10,-4.365,1,0.0954,0.074,0.0000683,0.105,0.845,165.764,4
3XIEWK1V9n25PS9Vb6axj5,"Born to Be Alive - The Original","Born to Be Alive (The Original)","Patrick Hernandez",1978,188133,72,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"disco,hi-nrg","Van Loo Music",0.704,0.868,2,-5.808,1,0.0315,0.0834,0,0.206,0.808,131.468,4
0hCB0YR03f6AmQaHbwWDe8,"Whole Lotta Love - 1990 Remaster","Led Zeppelin II (1994 Remaster)","Led Zeppelin",1969-10-22,333893,72,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,classic rock,hard rock,rock","Rhino Atlantic",0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4
5kNYGyPkorBykxgUE6EL1X,"Ein Kompliment","Die gute Seite","Sportfreunde Stiller",2002-01-01,197680,1,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"german indie,german indie rock,german pop,munich indie","Sportfreunde Stiller",0.419,0.874,4,-5.6,0,0.0346,0.00144,0.0000505,0.145,0.62,79.506,4
0wAyDBh0ujohCsYeXBtDLF,"In the Mood - 2006 Remastered Version","In the Mood","Glenn Miller",1939-09-01,214093,0,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"adult standards,big band,dixieland,easy listening,jazz trombone,lounge,swing,vocal jazz","Dreyfus Jazz",0.509,0.439,8,-10.663,1,0.0695,0.898,0.642,0.0952,0.851,164.281,4
2Nv773K16hckJrb3Ir7wOu,"Wahnsinn","Ich will mehr","Wolfgang Petry",2010-03-29,222333,53,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic schlager,german pop,schlager","Sony Music / Kosmo-RecordsNa Klar!",0.727,0.826,9,-5.505,1,0.0347,0.18,0,0.0655,0.929,132.948,4
2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","Native","OneRepublic",2013-01-01,257265,85,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"piano rock,pop","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
52Zr0sinhWTCRrQhRRY4EP,"Dragostea din tei","DiscO-Zone","O-Zone",2004-02-23,215386,68,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"eurodance,europop,moldovan pop","Cat Music",0.802,0.966,0,-3.933,1,0.0424,0.18,0,0.0611,0.684,130.099,4
6PypGyiu0Y2lCDBN1XZEnP,"Everybody Hurts","Automatic For The People","R.E.M.",1992-10-05,320266,72,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"alternative rock,athens indie,permanent wave,rock","Concord Records",0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3
1mKXFLRA179hdOWQBwUk9e,"Just Give Me a Reason (feat. Nate Ruess)","The Truth About Love","P!nk,Nate Ruess",2012-09-18,242733,83,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance pop,pop,modern rock","RCA Records Label",0.778,0.547,2,-7.273,1,0.0489,0.344,0.000306,0.132,0.442,95,4
1ILbD4eWKWvg8ub5qJyBTP,"Joyride","Joyride (Extended Version)","Roxette",1991-04-02,263093,9,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"europop,swedish pop,synthpop","WM Sweden",0.631,0.77,2,-5.315,1,0.0267,0.0457,0,0.481,0.734,102.348,4
1uRKT2LRANv4baowBWHfDS,"(We're Gonna) Rock Around The Clock","Rock Around The Clock","Bill Haley & His Comets",1955-12-19,129893,63,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"rock-and-roll,rockabilly","Geffen",0.811,0.859,9,-6.317,1,0.168,0.205,0.00000373,0.0761,0.784,90.686,4
0odIT9B9BvOCnXfS0e4lB5,"Bette Davis Eyes","Mistaken Identity","Kim Carnes",1981-01-01,228000,78,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"new romantic,new wave pop,soft rock","Capitol Records",0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.62,4
32gpJnMZkRafZdQvU7ZzR7,"Lambada - Version 1989","Lambada (Version 1989)","Kaoma",1989,207466,37,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"zouk","Lambada",0.756,0.8,5,-5.158,1,0.0329,0.211,0.000723,0.047,0.967,118.921,4
53Za5vyGc1x7GxgJVRjRKc,"Ain't Nobody","Stompin' At The Savoy","Rufus,Chaka Khan",1983,285253,64,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic soul,disco,funk,motown,p funk,post-disco,quiet storm,soul,southern soul,neo soul","Rhino/Warner Records",0.825,0.811,10,-9.226,0,0.0524,0.258,0.000276,0.132,0.789,104.28,4
2LawezPeJhN4AWuSB0GtAU,"Have You Ever Seen The Rain","Pendulum (Expanded Edition)","Creedence Clearwater Revival",1970-12-07,160133,84,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,classic rock,country rock,mellow gold,rock,southern rock,swamp rock","Craft Recordings",0.741,0.697,0,-7.028,1,0.0277,0.0664,0.0000228,0.133,0.774,116.109,4
4BFMQ15vXr626UOoZL8bUI,"(I've Had) The Time of My Life - From Dirty Dancing Soundtrack","Platinum & Gold Collection","Bill Medley,Jennifer Warnes",2004-07-02,289066,57,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"soft rock","BMG Heritage",0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,4
0KligwQn4Iy344p2Q5m6k6,"Più bella cosa","Dove c'è musica","Eros Ramazzotti",1996-04-30,265026,62,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"italian adult pop,mexican pop","DDD",0.691,0.76,8,-6.82,1,0.0262,0.0524,0,0.217,0.637,110.006,4
2nHajACLqGsbctpe3Rafh3,"No Son Of Mine","The Platinum Collection","Genesis",2004-11-29,395653,2,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,art rock,classic rock,hard rock,mellow gold,new romantic,progressive rock,rock,soft rock,symphonic rock","Virgin Catalogue",0.678,0.71,4,-4.443,0,0.0305,0.456,0.0000414,0.0535,0.308,104.011,4
60nZcImufyMA1MKQY3dcCH,"Happy - From Despicable Me 2","G I R L","Pharrell Williams",2014-03-03,232720,80,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance pop,pop","Columbia",0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,4
1qPbGZqppFwLwcBC1JQ6Vr,"Wonderwall","(What's The Story) Morning Glory?","Oasis",1995-10-02,258906,71,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"beatlesque,britpop,madchester,permanent wave,rock","Big Brother Recordings Ltd",0.41,0.854,2,-5.609,1,0.0366,0.00236,0,0.133,0.456,174.584,4
4H1iMlEWKZmpKTHCZzDhju,"You Can't Hurry Love","Supremes A Go Go","The Supremes",1966-08-25,165426,38,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"adult standards,classic girl group,classic soul,disco,motown,soul","UNI/MOTOWN",0.492,0.675,10,-11.76,1,0.0674,0.593,0,0.0829,0.774,194.02,4
0Gsj2iZerDbXbU0G1IHuB2,"Gold Digger","Gold Digger","Kanye West,Jamie Foxx",2005-01-01,208040,39,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"chicago rap,hip hop,rap,contemporary r&b,hip pop,pop rap,r&b,southern hip hop,trap,urban contemporary","Roc-A-Fella",0.704,0.7,1,-5.609,0,0.341,0.0173,0,0.0707,0.645,92.508,4
1U0mj0SwsSxBixKvgmGCB3,"Ich will Spass","Hits Der 80er","Markus",1996-07-23,178106,26,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic schlager,german rock,neue deutsche welle,ostrock","Columbia",0.667,0.885,1,-12.206,1,0.0362,0.0156,0.0000218,0.154,0.905,148.777,4
49X0LAl6faAusYq02PRAY6,"Lady - Hear Me Tonight","Modjo (Remastered)","Modjo",2001,307153,78,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"disco house,filter house","Modjo Music",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4
4d6eqRtpDX7tydHJGDZUBQ,"She Drives Me Crazy","The Raw & The Cooked","Fine Young Cannibals",1988-01-01,215773,73,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance rock,new romantic,new wave,new wave pop,synthpop","London Music Stream",0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4
5RX1E2J3qyF5MDSxPAxNtK,"Heimweh (Dort wo die Blumen blüh'n)","Freddy, die Gitarre und das Meer","Freddy Quinn",1987-01-01,210840,34,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic schlager,seemannslieder","Polydor Munchen",0.602,0.237,4,-14.319,1,0.0385,0.764,0,0.295,0.409,120.962,4
0cwEvwz7syhgHKXX1z4puc,"Moskau - 2007 Version","7 Leben","Dschinghis Khan",2007-05-11,221373,50,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic schlager","Koch Music",0.676,0.724,5,-5.941,0,0.039,0.0681,0.0000929,0.139,0.676,132.056,4
06hsdMbBxWGqBO0TV0Zrkf,"Cotton Eye Joe","Sex & Violins","Rednex",1994-08-12,194000,71,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"eurodance,europop,swedish country","Muunshine Muusic",0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,4
4oW1lGOw5Q5OLvoJv92qoE,"I Can Help","The Best Of Billy Swan","Billy Swan",1998-01-18,238333,44,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"swamp pop","Epic/Legacy",0.471,0.675,0,-9.07,1,0.0513,0.511,0.019,0.232,0.53,125.313,4
7FwBtcecmlpc1sLySPXeGE,"Dancing In the Dark","Born In The U.S.A.","Bruce Springsteen",1984-06-04,241306,82,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"heartland rock,mellow gold,permanent wave,rock,singer-songwriter","Columbia",0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,4
6FH2WiSVFv5qglEg1O8xNn,"Day-O (The Banana Boat Song)","Very Best Of Harry Belafonte","Harry Belafonte",2001,184693,40,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"calypso","RCA Records Label",0.639,0.0996,0,-16.144,1,0.0992,0.949,0.00273,0.105,0.359,121.289,4
6fsTEzoIeqlkydroKJqQAc,"Ich will 'nen Cowboy als Mann","Partykeller-Knaller","Gitte Hænning",2015-08-21,160973,31,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic danish pop,classic schlager,dansktop","Electrola",0.663,0.785,5,-5.524,1,0.0355,0.456,0.00000151,0.306,0.943,127.63,4
017PF4Q3l4DBUiWoXk4OWT,"Break My Heart","Future Nostalgia","Dua Lipa",2020-03-27,221820,75,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance pop,pop,uk pop","Warner Records",0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,4
2vwlzO0Qp8kfEtzTsCXfyE,"Wrecking Ball","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,221360,78,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop","RCA Records Label",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
4gphxUgq0JSFv2BCLhNDiE,"Jailhouse Rock","Elvis' Golden Records","Elvis Presley",1958-03-21,146480,65,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"rock-and-roll,rockabilly","RCA Records Label",0.647,0.582,10,-9.538,0,0.0755,0.41,0.00000193,0.0715,0.915,167.396,4
3jjujdWJ72nww5eGnfs2E7,"Adore You","Fine Line","Harry Styles",2019-12-13,207133,81,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop","Columbia",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
32fZXsDwoDchpdtsCmeo0o,"Good Golly Miss Molly","The Very Best Of Little Richard","Little Richard",2008-07-28,127386,39,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"blues,rock-and-roll,rockabilly,soul","Concord Records",0.564,0.875,7,-9.052,1,0.0485,0.494,0.000121,0.355,0.963,166.324,4
6UEfyhyfhYQsyipxOd95Ie,"The Ketchup Song (Aserejé) - Spanglish Version","Hijas del Tomate","Las Ketchup",2002,213973,65,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"flamenco electronica","Sony Music Publishing Spain",0.607,0.923,1,-6.777,1,0.0948,0.0193,0.0000011,0.0924,0.868,184.819,4
0KM2y796j63t5RHhvRUxld,"Relax, Take It Easy","Life In Cartoon Motion","MIKA",2006-01-01,270000,65,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"electropop","Universal-Island Records Ltd.",0.694,0.694,6,-8.21,0,0.0328,0.058,0.0129,0.129,0.608,121.876,4
1CSLeVCXmetBh8IkTPMFdL,"I'm a Believer","The Best of The Monkees","The Monkees",2008-07-01,165613,54,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,beatlesque,bubblegum pop,classic rock,folk rock,mellow gold,rock,rock-and-roll,singer-songwriter,soft rock,sunshine pop","Rhino",0.502,0.772,0,-6.205,1,0.0322,0.595,0.00000247,0.199,0.935,79.463,4
1CvxZLhcpg33Wk892MJRUC,"Schuld war nur der Bossa Nova","Jive Manuela","Manuela",1994-04-05,145040,42,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic schlager","Ariola Express",0.535,0.622,1,-4.772,1,0.0485,0.355,0,0.204,0.902,166.803,4
2U8NXPTXZWG2O0ye2sYRiH,"I Love It (feat. Charli XCX)","THIS IS... ICONA POP","Icona Pop,Charli xcx",2013-08-27,157152,71,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"candy pop,dance pop,electropop,metropopolis,swedish electropop,swedish synthpop,art pop,pop,uk pop","Record Company TEN/Big Beat/ATL",0.711,0.906,8,-2.671,1,0.0284,0.00952,0.0000164,0.153,0.824,125.916,4
1c0zagykmGPDYuxJeDqZhJ,"World Hold on (Children of the Sky) [Radio Edit]","World Hold on (Children of the Sky) [Radio Edit]","Bob Sinclar,Steve Edwards",2006-06-06,204230,13,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"disco house,filter house","Yellow productions",0.738,0.932,8,-1.898,0,0.0959,0.074,0.000121,0.0623,0.624,126.994,4
63OFKbMaZSDZ4wtesuuq6f,"Born To Be Wild","Steppenwolf","Steppenwolf",1968,210373,71,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"acid rock,album rock,blues rock,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock","Geffen*",0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4
6kopmMZiyLmw7h66uXcXR7,"Valerie (feat. Amy Winehouse) - Version Revisited","Version","Mark Ronson,Amy Winehouse",2007-04-16,219413,80,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop soul,british soul,neo soul","Columbia",0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,4
2G0GextMwZJLkNxcSZ7ZJ3,"(What A) Wonderful World - Mono","The Wonderful World Of Sam Cooke","Sam Cooke",1960-02,128786,72,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic soul,soul,vocal jazz","ABKCO Music & Records, Inc.",0.686,0.672,11,-5.523,1,0.0323,0.7,0,0.135,0.857,128.55,4
2PfEAFaaLabTXfmlV58LIj,"Männer","Was Muss Muss - Best Of","Herbert Grönemeyer",2008-01-01,238800,56,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"german pop,liedermacher","Grönland",0.649,0.91,5,-4.566,1,0.047,0.22,0.000225,0.192,0.926,187.573,4
1Cwsd5xI8CajJz795oy4XF,"You Get What You Give","Maybe You've Been Brainwashed Too","New Radicals",1998-01-01,300773,74,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop rock","Geffen*",0.621,0.901,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,4
1QTi1rZx1VOWcM4T2wD49V,"Mama","Mama","Heintje",1968,151093,33,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"volksmusik","CNR Music",0.354,0.287,2,-12.343,1,0.03,0.708,0.0000307,0.375,0.636,111.035,4
33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from Titanic","Let's Talk About Love","Céline Dion",1997-11-14,280000,73,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"canadian pop","Columbia",0.428,0.276,4,-11.729,1,0.0312,0.732,0.00000533,0.117,0.0382,99.195,1
0snPJPxkk0MbTc0xeUvAPt,"Dancing On The Ceiling","Dancing On The Ceiling (Expanded Edition)","Lionel Richie",1986,270720,64,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"soft rock","UNI/MOTOWN",0.698,0.774,0,-8.642,1,0.048,0.12,0.00000226,0.394,0.731,133.197,4
6yoa7L6BlqYqBHlLL96j6k,"Give It Up","Ten","KC & The Sunshine Band",1983,244213,37,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"disco,mellow gold,new wave pop,soft rock,soul","Harrick Music, Inc.",0.781,0.734,8,-7.412,1,0.0409,0.0218,0.0000239,0.0478,0.715,125.743,4
2Ms33RTRCT6gArrpcrPxmo,"Feel","Escapology","Robbie Williams",2002,263866,73,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance rock,europop","Chrysalis UK",0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,4
0gmbgwZ8iqyMPmXefof8Yf,"How You Remind Me","Silver Side Up","Nickelback",2001-09-11,223840,83,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"alternative metal,canadian rock,post-grunge","Roadrunner Records",0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,4
3OeUlriM0EZHdWleJtjoVr,"Got My Mind Set On You - Remastered 2004","Cloud Nine","George Harrison",1987-11-02,234653,3,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,classic rock,folk rock,mellow gold,rock,singer-songwriter,soft rock","Parlophone",0.767,0.854,4,-6.947,1,0.0426,0.465,0.00000203,0.485,0.963,149.206,4
2XEwnFyQhDBHq6rFEaAOQj,"Verdammt Ich lieb' dich","Déjà Vu - Das Beste Von Matthias Reim","Matthias Reim",2004-01-01,217680,61,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"classic schlager,german pop,schlager","Electrola",0.569,0.86,9,-5.008,0,0.049,0.0217,0,0.372,0.469,109.957,4
6dHTkQYY3zdR9i9Nj0IGVW,"I Like To Move It (feat. The Mad Stuntman) - Erick More Album Mix","Move It!","Reel 2 Real,The Mad Stuntman,Erick Morillo",1994-10-10,230760,3,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"eurodance,hip house,disco house,tribal house,vocal house","Strictly Rhythm Records",0.862,0.781,5,-8.546,0,0.0786,0.0392,0.00029,0.125,0.764,122.934,4
3L7RtEcu1Hw3OXrpnthngx,"Don't You Want Me","Dare!","The Human League",1981,236920,76,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"new romantic,new wave,new wave pop,permanent wave,sophisti-pop,synthpop","Virgin Records",0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,4
58GxgFEG5uHc9oMhofuuIP,"Drei Uhr Nachts","Drei Uhr Nachts","Mark Forster,LEA",2021-04-09,161001,49,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"german pop","Four Music Local",0.663,0.673,8,-7.031,1,0.119,0.0601,0.0000136,0.191,0.759,164.817,4
5aWpvFnByyWodgqYlC9kha,"Westerland","Das Ist Nicht Die Ganze Wahrheit...","Die Ärzte",1988-04-19,221173,60,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"german alternative rock,german pop,german punk,german rock","Sony Music/Die Ärzte früher GbR",0.602,0.861,7,-9.999,1,0.0461,0.0162,0.000119,0.511,0.724,94.361,4
1JSTJqkT5qHq8MDJnJbRE1,"Every Breath You Take","Synchronicity (Remastered 2003)","The Police",1983-06-17,253920,86,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,classic rock,permanent wave,rock","Polydor Records",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
57iDDD9N9tTWe75x6qhStw,"Bitter Sweet Symphony - Remastered 2016","Urban Hymns (Remastered 2016)","The Verve",1997-09-29,357266,79,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"britpop,permanent wave,rock,shoegaze","UMC (Universal Music Catalogue)",0.356,0.917,9,-6.006,1,0.0479,0.0335,0,0.406,0.518,171.176,4
0weAUscowxeqDtpCgtbpgp,"Gettin' Jiggy Wit It","Big Willie Style","Will Smith",1997-10-03,227933,69,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"hip hop,pop rap","Columbia",0.881,0.874,6,-4.505,1,0.139,0.0175,0.00000114,0.154,0.858,107.891,4
5ZrDlcxIDZyjOzHdYW1ydr,"Barbie Girl","Aquarium (Special Edition)","Aqua",1997-01-01,197960,74,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"bubblegum dance,eurodance,europop","Universal Music A/S",0.812,0.879,1,-10.998,0,0.0397,0.017,0.224,0.365,0.962,129.991,4
6PidK6dCwt3KoB3T9yAxaX,"Pack Die Badehose Ein","Cornelia Froboess: 50's Gold","Cornelia Froboess",2011-08-11,195493,36,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"","MSH",0.506,0.5,1,-6.155,1,0.0373,0.891,0.0000185,0.163,0.634,108.981,4
1Jaah2tmN9Hv81A87KZ1MU,"Torn","Left Of The Middle","Natalie Imbruglia",1997-11-10,244666,79,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance pop,europop,lilith,new wave pop,pop rock","RCA Records Label",0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,4
1UwriLz98ILbRhrtohTca1,"The Wanderer","The Best Of Dion","Dion",2001-01-01,167160,55,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"doo-wop,rock-and-roll,rockabilly","Capitol Records (CAP)",0.623,0.48,2,-13.215,1,0.0392,0.193,0,0.11,0.842,114.437,4
2aEeghgUcnu75tzcolFMfs,"La Bamba - Single Version","Ritchie Valens","Ritchie Valens",1959,126960,64,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"rock-and-roll,rockabilly","Rhino/Del-Fi",0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,4
1d2eMMrAuIsw85u3YklKoc,"Toosie Slide","Toosie Slide","Drake",2020-04-02,247058,49,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","OVO",0.832,0.431,8,-9.81,0,0.197,0.344,0.00000548,0.114,0.847,81.597,4
5wANPM4fQCJwkGd4rN57mH,"drivers license","SOUR","Olivia Rodrigo",2021-05-21,242013,82,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop","Olivia Rodrigo PS",0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,4
0HqeTDZMGlYDmgGGVFQrSg,"Moves Like Jagger - Studio Recording From The Voice Performance","Moves Like Jagger","Maroon 5,Christina Aguilera",2011-01-01,201240,39,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop,dance pop","Interscope Records*",0.726,0.768,11,-4.476,0,0.0453,0.0125,0,0.296,0.627,128.028,4
1cSXzDZt8vzuUp2XREQEJN,"Atemlos durch die Nacht","Farbenspiel","Helene Fischer",2013-01-01,219720,62,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"schlager","Polydor",0.798,0.74,11,-4.865,1,0.0459,0.042,0.00000196,0.157,0.834,128.065,4
3FteycP8CaXS1MhjcXekVT,"Stop","Spiceworld","Spice Girls",1997-01-01,204753,65,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance pop,girl group,pop","Virgin Records",0.723,0.845,2,-4.446,0,0.0308,0.289,0,0.0561,0.965,130.13,4
3x4yV0hW5Ve3TKhFkXSqFn,"If You Had My Love","On The 6","Jennifer Lopez",1999-06-01,266000,61,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"dance pop,pop,urban contemporary","Work",0.68,0.625,11,-7,0,0.0353,0.0645,0.0000581,0.109,0.814,94.02,4
1QEEqeFIZktqIpPI4jSVSF,"More Than a Feeling","Boston","Boston",1976,285133,78,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock","Epic/Legacy",0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4
5jUA1njy3h6ynHLvPdEVHt,"Disco Inferno","Disco Inferno","The Trammps",1976,659000,55,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"disco,philly soul","Rhino Atlantic",0.799,0.632,10,-12.364,1,0.0332,0.0293,0.359,0.103,0.967,128.567,4
2TIlqbIneP0ZY1O0EzYLlc,"Someone You Loved","Breach","Lewis Capaldi",2018-11-08,182160,67,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"pop,uk pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.032,0.751,0,0.105,0.447,109.889,4
3rbf3ErZe5YJP5ciBBnr2k,"MIEF! (Nimm mich jetzt, auch wenn ich stinke) - Video Version","Lieder, die die Welt nicht braucht","Die Doofen",1994-06-10,186306,40,ta8hnikdhdctwuvkj2nl9itix,2022-10-13T10:11:06Z,"german rock,kabarett","Sing Sing",0.786,0.714,0,-8.471,1,0.0746,0.43,0,0.0953,0.917,104.986,4
